item_code,item_name,decision,correct_product_name,correct_product_name_ar
90615,FLOZIGLIPTIN 10/5 MG 30 F.C. TABS,auto_matched,FLOZIGLIPTIN 10 / 5 MG 30 TAB,فلوزيجليبتين 5 / 10 مجم 30 اقراص
53784,FLUCA DROPS 5 ML,auto_matched,FLUCA EYE SUSP. DROP 5 ML,فلوكا قطره 5 مل
18842,FLUCORAL 2CAPS,approved_match,FLUCORAL 150 MG 2 CAPS,فلوكورال 2 كبسوله
73310,FLUMOX 500 MG 16 CAP,auto_matched,FLUMOX 500 MG 16 CAPS.,فلوموكس 500 مجم 16 كبسول
FLU,FLUREST 20 TAB,auto_matched,FLUREST N 20 TABS.,فلورست ان 20 اقراص
89184,FOCUSTIN 500 MG 20 CAPS,auto_matched,FOCUSTIN 20 CAPS,فوكاستين 20 اقراص
89941,FOLAFLIC 20 CAPS,auto_matched,FOLAFLIC 20 CAPS,فولافوليك 20 كبسول
73297,FOLIC ACID (MEPACO) 500 MCG 20 TABS.,auto_matched,FOLIC ACID (MEPACO) 500 MCG 20 TAB.,فوليك اسيد (ميباكو) 500 مكجم 20 اقراص
89663,FOLIC B COMPLEX 20 TABS,auto_matched,FOLIC B COMPLEX 20 TABS,فوليك ب كومبليكس اقراص جديد
78381,FOOT SMART CREAM 60 GM,auto_matched,FOOT SMART CREAM 60 GM,فوت سمارت كريم 60 جم
78342,FORBUDES 400/12MCG 60 INH. CAPS.+INHALER,auto_matched,FORBUDES 400 / 12 MCG 60 INHALATION CAPS.+INHALER,فوربيودس 400 / 12 مكجم 60 كبسول استنشاق
92130,FOSTMON 150 I.U,auto_matched,FOSTIMON 150 I.U. I.M. / S.C. VIAL,فوستيمون 150 وحده امبول
55841,FROST SPRAY 100 ML,auto_matched,FROST TOPICAL SPRAY 100 ML,فروست عادي بخاخ 100 مل
73290,FUCIDIN CREAM 30 GM,auto_matched,FUCIDIN 2 % CREAM 30 GM,فيوسيدين 2 % كريم 30 جم
83006,FULPRAZAL 40MG 20 TABS,auto_matched,FULPRAZAL 40 MG 20 CAPS,فولبرازال 40 مجم 20 كبسول
19691,FUNGICARE SOAP 80 GM,auto_matched,FUNGICARE SOAP 80 GM,فنجي كير صابون 80 جم
10971,FUSIDERM CREAM,auto_matched,FUSIDERM 2 % CREAM 15 GM,فيوسيدرم 2 % كريم 15 جم
85556,FUTAPAN 40 MG 28 TABS,auto_matched,FUTAPAN 40 MG 28 E.C.TABS.,فيوتابان 40 مجم 28 اقراص
90859,GABAVERONA 300 MG 30 H.G. CAPS,approved_match,GABAVERONA 300 MG 30 H.G. CAPS,جابافيرونا 300 مجم 30 اقراص
90259,GABAVERONA 400 MG 30 H.G. CAPS,auto_matched,GABAVERONA 400 MG 30 H.G. CAPS,جابافيرونا 400 مجم 30 اقراص
84225,GABIMASH 800MG 30 CAPS,auto_matched,GABIMASH 800 MG 30 TABS,جابيماش 800 مجم 30 اقراص
GAL850,GALVUS MET 50 MG 850 MG 30 TAB,approved_match,GALVUS MET 50 / 850 MG 30 F.C. TABS,جالفز ميت 50 / 850 مجم 30 اقراص
gal1000,GALVUS MET 50/1000 MG 30 TAB,auto_matched,GALVUS MET 50 / 1000 MG 30 F.C. TABS,جالفز ميت 50 / 1000 مجم 30 اقراص
87161,GAMRENO 20CAPSULES,auto_matched,GAMRENO 20 CAP,جامرينو 20 اقراص
47575,GAPTIN 400MG 30CAP,auto_matched,GAPTIN 400 MG 30 CAPS.,جابتين 400 مجم 30 كبسول
75635,GARAMYCIN CREAM 15gm,auto_matched,GARAMYCIN 0.1 % CREAM 15 GM,جاراميسين كريم 15 جم
84967,GASMOVAC 5 MG 30 TAB,auto_matched,GASMOVAC 5 MG 30 TAB.,جاسموفاك 5 مجم 30 اقراص
73848,GAST-REG 100MG 30 TAB,auto_matched,GAST REG 100 MG 30 TAB.,جاست ريج 100 مجم 30 اقراص
40049,GAST-REG 50MG 3AMP,approved_match,GAST REG 50 MG / 5 ML I.V. / I.M. 3 AMP.,جاست ريج 50 مجم / 5 مل 3 امبول
73214,GAST-REG SYRUP 125 ML,approved_match,GAST REG 24 MG / 5 ML 125 ML SUSP.,
73902,GASTROBIOTIC 550 MG 30 TAB,auto_matched,GASTROBIOTIC 550 MG 30 F.C. TAB,جاستروبيوتك 550 مجم 30 اقراص
47644,GASTROLOC 40 mg 20CAP,auto_matched,GASTROLOC 40 MG 20 CAPS.,جاسترولوك 2 شريط
90220,GASTROPEXY 10 MG 28 TAB,auto_matched,GASTROPEXY 10 MG 28 TABS,جاستروبيكسي 10 مجم 28 اقراص 118
88421,GASTROPEXY 20 MG 28 TABS,auto_matched,GASTROPEXY 20 MG 28 TABS,جاستروبيكسي 20 مجم 28 اقراص
79400,GASTROTIDIN 3 AMPULES,approved_match,GASTROTIDINE 20 MG / 2 ML 3 I.V. AMPS.,جاستروتيدين 3 امبول
92018,GEENBEST MASSAGE CREAM 75GM,auto_matched,GEENBEST MASSAGE CREAM 75 GM,جين بيست مساج كريم 75 جم
73205,GENUPHIL ORIGINAL 50 TAB,auto_matched,GENUPHIL ORIGINAL 50 F.C. TAB.,جينوفيل اوريجينال 50 اقراص
86627,GEOPROST 30 TABS,auto_matched,GEOPROST 30 TABS,جيوبروست 30 اقراص
85120,GESTAFEMIN 21 tab,auto_matched,GESTAFEMIN 21 F.C.TABS.,جستافيمين 21 اقراص
54602,GINCOSTAZEN 30 CAP,auto_matched,GINCOSTAZEN 30 CAP,جينكوستازين 30 كبسول
11848,GINGER TAB,auto_matched,GINGER 30 TABLETS,جنجر 30 اقراص
73687,GINKO PLUS 20 CAP,auto_matched,GINKO PLUS 20 CAPS.,جنكو بلس 20 كبسول
91734,GINSO MAX 30 CAPSULE,auto_matched,GINSO MAX 30 CAPSULE,جنسوماكس 30 اقراص
55448,GIRLY HAIR OIL 120 ML,auto_matched,GIRLY HAIR OIL 120 ML,جيرلي زيت شعر 120 مل
80128,GIRLY SHAMPOO 250ML,auto_matched,GIRLY HAIR SHAMPOO 250 ML,جيرلي شامبو للشعر 250 مل
64010,GLAPTIVIA 100 MG 30 TAB,auto_matched,GLAPTIVIA 100 MG 30 F.C.TAB.,جلابتيفيا 100 مجم 30 اقراص
85346,GLAPTIVIA PLUS 50/1000 MG 30 TABS,auto_matched,GLAPTIVIA PLUS 50 / 1000 MG 30 F.C.TAB.,جلابتيفيا بلس 50 / 1000 مجم 30 اقراص
91811,GLARGIVIN 100 I.U./ML 5 CARTRIDGES,auto_matched,GLARGIVIN 100 I.U./ML 5 CARTRIDGES,جلارجيفين 100 وحده / مل 5 خرطوشه
92147,GLIPTALINA XR 5/1000MG 30 F.C. TABS,auto_matched,GLIPTALINA XR 5 / 1000 MG 30 TABLETS,جليبتالينا اكس ار 5 / 1000 مجم 30 اقراص
73910,GLIPTUS PLUS 50/1000 MG 30 TAB,auto_matched,GLIPTUS PLUS 50 / 1000 MG 30 TABLETS,جليبتس بلس 50 / 1000 مجم 30 اقراص
88409,GLIPTUS PLUS 50/500MG 30 TABS.,auto_matched,GLIPTUS PLUS 50 / 500 MG 30 TABS,جليبتس بلس 50 / 500 مجم 30 اقراص
74152,GLIPTUS PLUS 50/850 MG 30 TAB,auto_matched,GLIPTUS PLUS 50 / 850 MG 30 TABLETS,جليبتس بلس 50 / 850 مجم 30 اقراص
92564,GLUCOLIPPTIN M XR 5/1000 MG,auto_matched,GLUCOLIPTIN M XR 5 / 1000 MG 30 F.C.TABS,جلوكوليبتين ام اكس ار 1000 / 2.5 مجم اقراص
64428,GLUCOSE 10% 500 ML,auto_matched,GLUCOSE 10 % INTRA PHARM I.V. INF. 500 ML,جلوكوز 10 % انترافارم 500 مل
21993,GLUCOSE 5% 500 ML,auto_matched,GLUCOSE 5 % 500 ML ATCO,جلوكوز 5 % اتيكو محلول 500 مل
71802,GLUCOSE 5% 500 ML FIPCO,auto_matched,GLUCOSE 5 % (FIPCO) I.V. INF. 500 ML,جلوكوز 5 % (فيبكو) 500 مل
73508,GLUCOVANCE 500/5MG 30TAB,auto_matched,GLUCOVANCE 1000 / 5 MG 30 F.C.TAB.,جلوكوفانس 1000 / 5 مجم 30 اقراص
91389,GOLDEN FER-F 30 CHEW. TABS,auto_matched,GOLDEN FER F 30 CHEW. TABS.,جولدن فير اف 30 اقراص
91364,GONABE 20 CAPSULES,auto_matched,GONABE 20 CAPS,جونابي 20 كبسول
67539,GONAPURE 150 I.U./ML I.M./S.C. 1 VIAL,auto_matched,GONAPURE 150 I.U./ML I.M./S.C.,جونابيور 150 وحده / مل امبول (تلاجه)
88089,GRANITRYL 1 MG/1 ML 6 AMPOULES,auto_matched,GRANITRYL 1 MG / ML 6 I.V. AMPS.,جرانيتريل 1 مجم / مل 6 امبول
55726,GRANITRYL3 MG 6 AMP,auto_matched,GRANITRYL 3 MG / 3 ML 6 AMPS. I.V.,جرانيتريل 3 مجم / 3 مل 6 امبول
27200,GRIPE WATER BAMBINO SYRUP 120 ML,auto_matched,GRIPE WATER BAMBINO SYRUP 120 ML,ماء غريب بامبينو شراب 120 مل
80961,GRIPEWATER SMILE 120ML,auto_matched,GRIPE WATER SMILE SYRUP 120 ML,ماء غريب سمايل شراب 120 مل نابكو
18115,GROWTH FORMULA ADULT CHOCOLATE,approved_match,GROWTH FORMULA WG 400 GRAM POWDER CHOCOLATE,جروث فورميلا كبار 400 جم شوكولاته
47931,GYNOCONAZOLE 80 MG VAG 3 SUPPS,auto_matched,GYNOCONAZOL 80 MG 3 VAG. SUPP,جينوكونازول 80 مجم 3 لبوس مهبلي
74137,GYNODAKTARIN VAGINAL CREAM,approved_match,GYNODAKTARIN VAGINAL CREAM 2 40,جينودكتارين 2 % كريم مهبلي 40 جم
75203,GYNOZOL VAGINAL CREAM,approved_match,GYNOZOL 2 % VAGINAL CREAM 40 GM,جينوزول 2 % كريم مهبلي 40 جم
51530,HAIR PLUS BACK 5% TOPICAL FOAM 100 ML,auto_matched,HAIR PLUS BACK 5 % FOAM 100 ML,هيرباك بلس 5 % فوم 100 مل
90025,HAIRVOGINE 30 TABS.,auto_matched,HAIRVOGINE 30 TABS,هيرفوجين 30 اقراص
58248,HALONACE 5 MG 10 TAB,auto_matched,HALONACE 5 MG 10 TAB,هالونيز 5 مجم 10 اقراص
40048,HALOPERIDOL 5 AMP,auto_matched,HALOPERIDOL 5 MG / ML I.M. / I.V. 5 AMP.,هالوبيريدول 5 مجم / مل 5 امبول
73507,HEALSEC 20 MG 14 CAP,auto_matched,HEALSEC 20 MG 14 CAPS,هيلسك 20 مجم 14 كبسول
57726,HEALSEC 40 MG 14 CAP,auto_matched,HEALSEC 40 MG 14 CAPS.,هيلسك 40 مجم 14 كبسول
23006,HELI-CURE 500/20/500 MG 14 E.C. TAB,auto_matched,HELI CURE 500 / 20 / 500 MG 14 ENTERIC COATED TAB,هيليكيور 500 / 20 / 500 مجم 14 اقراص
83306,HEPTA PANTHENOL HAIR CREAM 100GM,auto_matched,HEPTA PANTHENOL HAIR CREAM 100 GM,هيبتا بانثينول كريم للشعر 100 جم
80500,HERO BABY DIGEST MILK 400G,auto_matched,HERO BABY DIGEST MILK 400 GM,هيرو بيبي دايجست لبن 400 جم
80664,HERO BABY FEH 400 GM,auto_matched,HERO BABY FEH MILK 400 GM,هيرو بيبي اف اي اتش لبن 400 جم
75431,HERO BABY HA MILK,auto_matched,HERO BABY HA MILK 400 GM,هيرو بيبي اتش ايه لبن 400 جم
79566,HERO BABY NUTRASENSE 1 MILK,approved_match,HERO BABY NUTRASENSE 1 MILK 400 GM,هيرو بيبي نيوتراسنس 1 لبن 400 جم
89684,HERO VITAMIN D3 + K2 DROPS 10 ML,approved_match,HERO D 3 + K 2 ORAL DROPS,هيرو دي 3 ك 2 قطره بالفم
73250,HEXITOL MOUTHWASH 100 ML,auto_matched,HEXITOL 1.25 MG / ML MOUTH WASH 100 ML,هكسيتول 1.25 مجم / مل غسول للفم 100 مل
89247,HEYA A2Z FEMININE WASH 250 ML,auto_matched,HEYA A 2 Z FEMININE WASH WASH 250 ML,هي ايه تو زد غسول نسائي 250 مل
3676,HI POTENCY FORMULA30 CAP,auto_matched,HI POTENCY FORMULA 30 TABS.,هاي بوتنسي فورميولا 30 اقراص
73798,HIBIOTIC 625 MG 16 TAB ANTI_B,auto_matched,HIBIOTIC 625 MG 16 TAB.,هاي بيوتك 625 مجم 16 اقراص
62382,HIPANTHEN PLUS SKIN LOTION 120ML,auto_matched,HIPANTHEN PLUS TOPICAL LOTION 120 ML,هاي بانتين بلس لوسيون 120 مل
73956,HYDRO-SAFE 10 SACHETS,auto_matched,HYDRO SAFE 10 SACHET,هيدروسيف 10 اكياس
73558,HYDROFERRIN DROPS 30 ML,auto_matched,HYDROFERRIN 50 MG / ML ORAL DROPS 30 ML,هيدروفيرين 50 مجم / مل قطره 30 مل
10702,HYDROQUINE 200 MG 20 TAB,auto_matched,HYDROQUINE 200 MG 20 TABS.,هيدروكين 200 مجم 20 اقراص
76411,HYSTROGEST 200 MG 30 CAPS,auto_matched,HYSTROGEST 200 MG 30 S.G.CAPS.,هيستروجست 200 مجم 30 كبسول
73821,IBIDROXIL 1 GM 8 TAB,auto_matched,IBIDROXIL 1 GM 8 TAB,ابيدروكسيل 1 جم 8 كبسول
57415,IMIPRAMINE 25 MG 50 TAB,auto_matched,IMIPRAMINE 25 MG 50 TAB,اميبرامين 25 مجم 50 اقراص
92571,IMP FERRARI CHOCALATE FOR WOMEN,auto_matched,IMP FERRARI CHOCALATE FOR WOMEN 50,نسائم برفان رجالي 50 مل فيراري بلاك
91800,IMP GONAPURE 150 مستورد,auto_matched,IMP GONAPURE 150 مستورد,جونابيور 150 وحده / مل امبول (تلاجه)
92129,IMP SOLU-MEDROL 500MG VIAL,auto_matched,IMP SOLU-MEDROL 500 MG VIAL,سولو ميدرول 500 مجم امبول
73418,INDOMETACIN 100 MG 10 SUPPS,approved_match,INDOMETHACIN 100 MG 10 SUPP. B.P. 2014,اندوميثاسين العربيه 100 مجم 10 لبوس
86825,INFECTOCURE 250 MG,auto_matched,INFECTOCURE 250 MG 14 F.C. TABS.,انفيكتوكيور 250 مجم 14 اقراص
59134,INJECTMOL 1 GM/100ML VIAL FOR I.V. INF.,auto_matched,INJECTMOL 1 GM/100 ML VIAL FOR I.V. INF.,انجكتمول 1 جم / 100 مل امبول
90951,INODEP CAPSULES 30,auto_matched,INODEP 30 CAPS,اينوديب 30 كبسول
84834,INOFOLIC 30 CAPS,auto_matched,INOFOLIC 30 CAPS.,انوفوليك 30 كبسوله
89248,INVESTA HAIR SERUM 120 ML,auto_matched,INVESTA SERUM 120 ML,انفيستا سيرم 120 مل
92254,INVESTA OIL REPLACEMENT 120 GM,auto_matched,INVESTA OIL REPLACEMENT 120 GM,انفيستا بديل الزيت 120 جم
82862,IROVAST TABS,auto_matched,IROVAST 30 F.C. TABS,ايروفاست 30 اقراص
83072,ISO ACNETIN 20MG 30CAPS,auto_matched,ISO ACNETIN 20 MG 30 CAPS,ايزو اكنتين 20 مجم 30 كبسول
87016,ISOTRETINOIN 20MG 30 SOFT GELATIN CAPS,auto_matched,ISOTRETINOIN 20 MG 30 SOFT GELATIN CAPS,ايزوتريتينوين 20 مجم 30 كبسول
88233,ISTIKREMA CREAM,auto_matched,ISTIKREMA CREAM 30 GM,استكريما كريم 30 جم
30373,ITEM SHAMPOO 60ML,auto_matched,ITEM N SHAMPOO 60 ML,ايتم ان شامبو 60 مل
67256,ITOPRIDE 50 MG 30 TAB,auto_matched,ITOPRIDE 50 MG 30 SCORED TAB,ايتوبريد 50 مجم 30 اقراص
26979,IVERZINE LOTION 6O ML,auto_matched,IVERZINE 1 % LOTION 60 ML,ايفرزين 1 % لوسيون 60 مل
73387,IVYPRONT COUGH 100 ML SYRUP,approved_match,IVYPRONT 0.84 GM SYRUP 120 ML,
73063,IVYROSPAN SYRUP 100 ML,auto_matched,IVYROSPAN SYRUP 100 ML,ايفيروسبان شراب 100 مل
74116,JANUMET 50 MG /1000 MG 56 TAB,auto_matched,JANUMET 50 / 1000 MG 56 F.C. TAB.,جينمت 1000 / 50 مجم 56 اقراص
90956,JAXOLIC 30 CHEWABLE TABS,auto_matched,JAXOLIC 30 TABS,جاكسوليك 30 اقراص
89883,JEPARILON 10 MG 10 CHEW. TABS,auto_matched,JEPARILON 10 MG 10 CHEW. TABS,جيباريلون 10 مجم 10 اقراص للمضغ
83715,JOINT PLUS 60 TABS,auto_matched,JOINT PLUS 60 TABS,جوينت بلس 60 قرص
82323,JOINTA 30 TABS,auto_matched,JOINTA 30 TABS,جنتا كيور كريم
80248,JUSTIN BLUE 175ML SHAMPOO,auto_matched,JUSTIN BLUE HAIR SHAMPOO 175 ML,جاستن بلو شامبو للشعر 175 مل
91299,JUSTIN BLUE HAIR SHAMPOO 80 ML,auto_matched,JUSTIN BLUE HAIR SHAMPOO 80 ML,جاستن بلو شامبو للشعر 80 مل
51781,KAST 10MG 10TAB,auto_matched,KAST 10 MG 10 F.C. TAB.,كاست 10 مجم 10 اقراص
87287,KATIVAROX 50 MG 30 F.C.TABS,auto_matched,KATIVAROX 50 MG 30 F.C.TABS.,كاتيفاروكس 50 مجم 30 اقراص
48041,KEFENTECH 30 MG 7 PLASTER SHEET.,auto_matched,KEFENTECH 30 MG 7 PLASTER SHEET.,كيفن تيك 30 مجم 7 لزقه
79572,KEMPORIC 20 MG 2 TABS,auto_matched,KEMPORIC 20 MG 2 TABS,كيمبوريك 20 مجم 2 اقراص
89137,KERATOHYL 30 CAPS,auto_matched,KERATOHYL 30 CAP,كيراتوهيل 30 كبسول
29319,KERELLA LOTION 30 ML,auto_matched,KERELLA LOTION 30 ML,كيريللا لوسيون 30 مل
15907,KEROVIT 15 S.G CAPS,auto_matched,KEROVIT 15 SOFT GELATIN CAPS.,كيروفيت 15 كبسول
k50,KETOFAN 50 MG 30 .CAPS,auto_matched,KETOFAN 50 MG 30 CAPS,كيتوفان 50 مجم 30 كبسول
60213,KETOLGIN 50MG 30TAB,auto_matched,KETOLGIN 50 MG 30 FILM COATED TAB.,كيتولجين 50 مجم 30 اقراص
